	wt_d1._vs_TET3KO_d1._CI.L	wt_d1._vs_TET3KO_d1._CI.R	wt_d1._vs_TET3KO_d1._diff	wt_d1._vs_TET3KO_d1._p.adj	wt_d1._vs_TET3KO_d1._p.val	Protein.Group	Protein.Ids	Protein.Names	First.Protein.Description
SPSB3	-6.1715532746976	5.6576277243322	-0.2569627751827	0.860960412896585	0.930693427789333	Q6PJ21	Q6PJ21	SPSB3_HUMAN	SPRY domain-containing SOCS box protein 3
SPTAN1	6.41822333662996	16.8820983399754	11.6501608383027	0.0081739728253539	4.87481531569753e-05	A0A0D9SGF6	A0A0D9SGF6	A0A0D9SGF6_HUMAN	"""Spectrin alpha chain, non-erythrocytic 1"""
SPTAN1	-0.0959122091914666	0.541671238118673	0.222879514463603	0.658946662865033	0.166065513190786	Q13813	Q13813;A0A0D9SF54;A0A0D9SGF6	SPTN1_HUMAN	"""Spectrin alpha chain, non-erythrocytic 1"""
SPTB	-10.5563260726419	2.28111681221127	-4.1376046302153	0.686378049481644	0.200918152960483	P11277	P11277;H0YJE6	SPTB1_HUMAN	"""Spectrin beta chain, erythrocytic"""
SPTBN1	-0.180212956778782	0.232671985115645	0.0262295141684312	0.847246554723245	0.799288667118965	Q01082	Q01082;A0A087WUZ3	SPTB2_HUMAN	"""Spectrin beta chain, non-erythrocytic 1"""
SPTBN2	-0.347690323004295	0.137899352287166	-0.104895485358565	0.77193344801724	0.38901966140152	O15020	O15020	SPTN2_HUMAN	"""Spectrin beta chain, non-erythrocytic 2"""
SPTBN4	-1.13735991612176	0.135718945402761	-0.500820485359501	0.609924004711231	0.120111775813125	Q9H254	Q9H254;C9JY79	SPTN4_HUMAN	"""Spectrin beta chain, non-erythrocytic 4"""
SPTLC1	7.48935856570033	20.6858465081559	14.0876025369281	0.0125615051053411	8.85808888546578e-05	O15269	O15269	SPTC1_HUMAN	Serine palmitoyltransferase 1
SPTLC2	-0.141324019044297	0.738283048073306	0.298479514514504	0.669522882407416	0.178558394836812	O15270	O15270;H0YJV2	SPTC2_HUMAN	Serine palmitoyltransferase 2
SPTY2D1	-19.0692713414064	-9.70589122045891	-14.3875812809327	6.79039924681885e-05	1.51961067405183e-07	Q68D10	Q68D10	SPT2_HUMAN	Protein SPT2 homolog
SQLE	0.0479325465910562	0.990526482509502	0.519229514550279	0.393864302299588	0.0315600433496162	Q14534	Q14534;E7EVQ6;H0YBN7	ERG1_HUMAN	Squalene monooxygenase
SQSTM1	17.4572170849552	18.3754472489322	17.9163321669437	1.17751939986856e-14	1.07850895612854e-50	Q13501	Q13501;D6RBF1;E3W990;C9J6J8;E7EMC7	SQSTM_HUMAN	Sequestosome-1
SRA1	-0.218127135780674	0.62248616514312	0.202179514681223	0.755042429495653	0.337983888745754	Q9HD15	Q9HD15;R4GMW4	SRA1_HUMAN	Steroid receptor RNA activator 1
SRBD1	-0.87770022597726	-0.163990745306084	-0.520845485641672	0.159625935209965	0.0051488362906574	Q8N5C6	Q8N5C6	SRBD1_HUMAN	S1 RNA-binding domain-containing protein 1
SRC	-0.798936443784689	0.026195472640174	-0.386370485572257	0.513200153548488	0.0657442989848737	P12931	P07947;P12931;J3QRU1	SRC_HUMAN	Proto-oncogene tyrosine-protein kinase Src
SRCAP	-0.268434579484484	0.207043608749081	-0.0306954853677013	0.846878109948409	0.796108983327427	Q6ZRS2	Q6ZRS2;A0A087X0E3;A0A0C4DFX4;A0A0A0MS59	SRCAP_HUMAN	Helicase SRCAP
SRCIN1	-1.40978789741895	1.40978789741895	-1.77635683940025e-15	0.867205531394704	0.999999999999998	Q9C0H9	Q9C0H9;A0A087WVV7;A0A590UJ70;A0A087X165	SRCN1_HUMAN	SRC kinase signaling inhibitor 1
SRD5A3	-2.87520683053761	2.87520683053761	8.881784197001249e-16	0.867205531394704	1.0	Q9H8P0	Q9H8P0	PORED_HUMAN	Polyprenol reductase
SREBF1	-4.0842183783009	4.32317740714657	0.119479514422835	0.863183630744104	0.954625266798973	P36956	P36956	SRBP1_HUMAN	Sterol regulatory element-binding protein 1
SREBF2	-2.02798037032681	6.95610315110905	2.46406139039112	0.729092045053328	0.275274861271919	Q12772	Q12772;A0A087X1T2;G3V0I8	SRBP2_HUMAN	Sterol regulatory element-binding protein 2
SREK1	-0.452824352998649	0.366133381949455	-0.0433454855245969	0.850950210159569	0.832212206974863	A0A087WY03;E5RFV3	A0A087WY03;E5RFV3	A0A087WY03_HUMAN;E5RFV3_HUMAN	Splicing regulatory glutamine/lysine-rich protein 1
SREK1	-0.430068978057474	0.522378007079621	0.0461545145110733	0.85246388880547	0.846187722459445	Q8WXA9	Q8WXA9;H0YC47	SREK1_HUMAN	Splicing regulatory glutamine/lysine-rich protein 1
SREK1IP1	13.4154456047317	18.17500313445	15.7952243695908	1.17751939986856e-14	1.88664530801059e-17	Q8N9Q2	Q8N9Q2	SR1IP_HUMAN	Protein SREK1IP1
SRF	-2.8352458465907	3.17120487563087	0.167979514520084	0.859059218464149	0.9108490432738	P11831	P11831	SRF_HUMAN	Serum response factor
SRFBP1	-0.211787173500733	1.48049620237178	0.634354514435522	0.6314007763688	0.138121456148691	Q8NEF9	Q8NEF9	SRFB1_HUMAN	Serum response factor-binding protein 1
SRGAP1	-1.61149009315321	0.682241316679009	-0.464624388237102	0.780558658330174	0.419009177294622	Q7Z6B7	Q7Z6B7;G5EA48	SRGP1_HUMAN	SLIT-ROBO Rho GTPase-activating protein 1
SRGAP2	-0.611667857110527	0.104926886589433	-0.253370485260547	0.654716463755073	0.161364768711682	O75044	Q7Z6B7;O75044;G5EA48;Q5VZB4;B7ZM87;A0A075B7B5	SRGP2_HUMAN	SLIT-ROBO Rho GTPase-activating protein 2
SRGAP2C	-2.74192001898141	2.7419200189814	-4.44089209850063e-16	0.867205531394704	1.0	P0DJJ0	P0DJJ0;A0A087X0L1	SRG2C_HUMAN	SLIT-ROBO Rho GTPase-activating protein 2C
SRGAP3	-0.751209142644314	1.05526817204377	0.152029514699727	0.839559227584359	0.736304248304264	O43295	O43295;A0A087WZH4	SRGP3_HUMAN	SLIT-ROBO Rho GTPase-activating protein 3
SRI	-0.0952565559803084	0.628315584745318	0.266529514382505	0.638674536794306	0.144920662834632	P30626	P30626;C9J0K6	SORCN_HUMAN	Sorcin
SRM	-0.487207885991782	0.142066915038416	-0.172570485476683	0.729118644017223	0.275331122195065	P19623	P19623;K7EL89	SPEE_HUMAN	Spermidine synthase
SRP14	0.383926422693843	1.2693826062976	0.826654514495722	0.0386050856831298	0.000480622096412	P37108	P37108;H0YLA2	SRP14_HUMAN	Signal recognition particle 14 kDa protein
SRP19	8.27679979256438	17.488229143442	12.8825144680032	0.0003788974066676	1.03194175314426e-06	P09132	P09132;A0A087WWU9;A0A2U3TZN1;A0A087WYR0	SRP19_HUMAN	Signal recognition particle 19 kDa protein
SRP54	-0.378882852021716	0.595391881337269	0.108254514657776	0.828486769568864	0.656750157500315	P61011	P61011;G3V4F7	SRP54_HUMAN	Signal recognition particle 54 kDa protein
SRP68	-0.189933912354664	0.38674294127713	0.0984045144612331	0.799301532132683	0.495560651287318	Q9UHB9	Q9UHB9	SRP68_HUMAN	Signal recognition particle subunit SRP68
SRP72	0.0996354161643103	0.769523612736791	0.434579514450551	0.254887603627476	0.0121262843678193	O76094	O76094;R4GNC1	SRP72_HUMAN	Signal recognition particle subunit SRP72
SRP9	-0.368891647316072	0.978600676594179	0.304854514639054	0.76507598813869	0.367161077408218	P49458	P49458	SRP09_HUMAN	Signal recognition particle 9 kDa protein
SRPK1	-0.426447477075423	0.390956506090819	-0.017745485492302	0.860964386852885	0.930735499568692	Q96SB4	Q96SB4;H3BLV9	SRPK1_HUMAN	SRSF protein kinase 1
SRPK2	-1.21157057961828	9.33635255901063	4.06239098969617	0.619618861827145	0.127882385139317	C9J2M4	C9J2M4	C9J2M4_HUMAN	SRSF protein kinase 2 (Fragment)
SRPK2	-0.145441882076955	0.488750911295707	0.171654514609376	0.732016908827674	0.281550320488249	P78362	P78362	SRPK2_HUMAN	SRSF protein kinase 2
SRPRA	-0.464473911477363	0.50258294053721	0.0190545145299232	0.861564829962587	0.937121103047165	P08240	P08240	SRPRA_HUMAN	Signal recognition particle receptor subunit alpha
SRPRB	-0.047391530317126	0.894300559408817	0.423454514545845	0.538557586863381	0.0767860182452472	Q9Y5M8	Q9Y5M8;H7C4H2	SRPRB_HUMAN	Signal recognition particle receptor subunit beta
SRR	-0.626490483801868	0.538549512785957	-0.0439704855079555	0.855982603079987	0.879900759901027	Q9GZT4	Q9GZT4;V9GYE8	SRR_HUMAN	Serine racemase
SRRM1	0.652140183039206	3.58461884575989	2.11837951439955	0.167253442995873	0.0055795607948393	Q8IYB3	Q8IYB3;M0R088;E9PCT1;A9Z1X7	SRRM1_HUMAN	Serine/arginine repetitive matrix protein 1
SRRM2	-0.378852267609412	0.380511296789956	0.0008295145902721	0.866904696463629	0.996510228686015	Q9UQ35	Q9UQ35	SRRM2_HUMAN	Serine/arginine repetitive matrix protein 2
SRRM3	11.9574225188353	17.09271422729	14.5250683730626	1.17751939986856e-14	5.52749093520623e-15	A6NNA2	A6NNA2;A0A087WXA3	SRRM3_HUMAN	Serine/arginine repetitive matrix protein 3
SRRM4	-2.54713814433344	11.0485239050303	4.25069288034842	0.695533272569222	0.214505934051912	A7MD48	A7MD48	SRRM4_HUMAN	Serine/arginine repetitive matrix protein 4
SRRT	-0.0255048642251646	0.63281389366261	0.303654514718723	0.522838777822772	0.0697321688818244	Q9BXP5	Q9BXP5;H7C1K0;H7C3A1	SRRT_HUMAN	Serrate RNA effector molecule homolog
SRSF1	-0.321764608274599	0.502773637837969	0.090504514781685	0.829070308798438	0.660646798215454	Q07955	Q07955;J3KTL2;J3KSR8	SRSF1_HUMAN	Serine/arginine-rich splicing factor 1
SRSF10	-0.645897448502745	0.317856477278149	-0.164020485612298	0.799550076687863	0.496696104441402	O75494	O75494;Q6IQ42;R4GMP8;Q5JRI1	SRS10_HUMAN	Serine/arginine-rich splicing factor 10
SRSF11	-0.542644437643684	0.362153466621133	-0.0902454855112751	0.833306886293108	0.689889099232135	Q05519	Q05519;Q5T760;Q5T757	SRS11_HUMAN	Serine/arginine-rich splicing factor 11
SRSF12	-4.73372492793517	2.32158692453627	-1.20606900169945	0.79913383350927	0.494796489921127	Q8WXF0	Q8WXF0	SRS12_HUMAN	Serine/arginine-rich splicing factor 12
SRSF2	-11.4295511758926	1.5854518401066	-4.92204966789302	0.627620625676787	0.134735737375334	Q01130	Q01130;J3KP15;J3QL05	SRSF2_HUMAN	Serine/arginine-rich splicing factor 2
SRSF3	-0.526716855501755	0.495475884522316	-0.0156204854897197	0.862871105231164	0.951212781595755	P84103	P84103;A0A087X2D0	SRSF3_HUMAN	Serine/arginine-rich splicing factor 3
SRSF4	-4.27332550867853	4.27332550867853	-1.77635683940025e-15	0.867205531394704	0.999999999999999	Q08170	Q08170;A0A0D9SEM4	SRSF4_HUMAN	Serine/arginine-rich splicing factor 4
SRSF5	-0.481383112277721	0.221442141339149	-0.129970485469286	0.79120381629101	0.460383457032703	Q13243	Q13243;B4DUA4;G3V5K8;B4DJK0	SRSF5_HUMAN	Serine/arginine-rich splicing factor 5
SRSF6	-0.22618707920082	0.832546108478468	0.303179514638824	0.718999213554773	0.254941621658034	Q13247	Q13247;A0A590UK01;A0A590UK80;A0A590UJP7;A0A590UJK4	SRSF6_HUMAN	Serine/arginine-rich splicing factor 6
SRSF7	0.0911781239885973	0.992530905148876	0.541854514568737	0.320492986110424	0.0195219724385069	Q16629	Q16629;C9JAB2;A0A0B4J1Z1	SRSF7_HUMAN	Serine/arginine-rich splicing factor 7
SRSF8	-5.2524860340966	5.25248603409661	1.77635683940025e-15	0.867205531394704	0.999999999999999	Q9BRL6	Q9BRL6	SRSF8_HUMAN	Serine/arginine-rich splicing factor 8
SRSF9	-0.0863708826245471	0.817779911859699	0.365704514617576	0.59658849076817	0.110288984195473	Q13242	Q13242	SRSF9_HUMAN	Serine/arginine-rich splicing factor 9
SRXN1	-1.27609215044494	-0.155598820319125	-0.715845485382033	0.268032176232009	0.0134076554394061	Q9BYN0	Q9BYN0	SRXN1_HUMAN	Sulfiredoxin-1
SS18	10.6328963245007	16.9691587492277	13.8010275368642	2.3635555921897502e-09	2.2229665822173398e-11	Q15532	Q15532;J3KT22;J3QQX5;J3KT74;J3QSB3;J3QQW6;J3QQM2;J3QQW2;J3QSG1;J3QS72;J3QLJ7;B4DLD3;J3KRP6;X6R3J2	SSXT_HUMAN	Protein SSXT
SS18L1	12.7510011205482	18.259349316513	15.5051752185306	1.17751939986856e-14	6.5196777096420606e-15	O75177	O75177	CREST_HUMAN	Calcium-responsive transactivator
SS18L2	-4.00114744311012	3.04385647232881	-0.478645485390654	0.84565617054447	0.785683703597743	Q9UHA2	Q9UHA2	S18L2_HUMAN	SS18-like protein 2
SSB	0.152391466824125	1.03966756232707	0.596029514575598	0.225393619648625	0.0095613817470019	P05455	P05455	LA_HUMAN	Lupus La protein
SSBP1	-0.425303991847663	0.669363021370209	0.122029514761273	0.8283290069251	0.65570198156537	Q04837	Q04837	SSBP_HUMAN	"""Single-stranded DNA-binding protein, mitochondrial"""
SSBP2	-3.82349639133735	3.82349639133735	-1.11022302462516e-15	0.867205531394704	1.0	P81877	P81877;A0A087X159	SSBP2_HUMAN	Single-stranded DNA-binding protein 2
SSBP3	-0.298211194606188	0.791720223678999	0.246754514536406	0.764969160238077	0.366833449520009	Q9BWW4	Q9BWW4;P81877;Q9BWG4;D6RAC5;A0A087X159;A0A087WVT6;U3KQ46	SSBP3_HUMAN	Single-stranded DNA-binding protein 3
SSC4D	-4.32879251873484	4.32879251873483	-1.77635683940025e-15	0.867205531394704	0.999999999999999	Q8WTU2	Q8WTU2	SRB4D_HUMAN	Scavenger receptor cysteine-rich domain-containing group B protein
SSH1	-7.39321227826876	7.87415667669066	0.240472199210949	0.862733586608347	0.94971626271681	Q8WYL5	Q8WYL5	SSH1_HUMAN	Protein phosphatase Slingshot homolog 1
SSH2	-3.47421783848876	2.82159047490906	-0.326313681789848	0.851324481208061	0.835639055432199	Q76I76	Q76I76;F5H527;A0A3B3IS79	SSH2_HUMAN	Protein phosphatase Slingshot homolog 2
SSH3	-0.681807564380183	0.281666594088133	-0.200070485146025	0.777346454560305	0.40749578085335	Q8TE77	Q8TE77	SSH3_HUMAN	Protein phosphatase Slingshot homolog 3
SSNA1	-3.9717804244727	4.7678394529614	0.39802951424435	0.853436630005906	0.855333787513376	O43805	O43805	SSNA1_HUMAN	Sjoegren syndrome nuclear autoantigen 1
SSR1	0.0790152030699443	1.00709382624706	0.5430545146585	0.343587366851605	0.0228085611824847	P43307	P43307;C9IZQ1;C9J3L8;E9PAL7;C9J5W0;A0A3B3IRT8	SSRA_HUMAN	Translocon-associated protein subunit alpha
SSR3	-0.279318411746403	1.43802744044971	0.579354514351653	0.671528387015272	0.181053899764911	Q9UNL2	Q9UNL2;C9JA28	SSRG_HUMAN	Translocon-associated protein subunit gamma
SSR4	-0.568671288709157	0.267580317716688	-0.150545485496234	0.794033952302353	0.472288517182418	P51571	P51571	SSRD_HUMAN	Translocon-associated protein subunit delta
SSRP1	0.0249920707180703	0.542666958422764	0.283829514570417	0.397659120688515	0.0323239926569222	Q08945	Q08945	SSRP1_HUMAN	FACT complex subunit SSRP1
SSTR2	15.5385841822938	17.1353463229053	16.3369652525996	1.17751939986856e-14	5.62495436394258e-38	P30874	P30874	SSR2_HUMAN	Somatostatin receptor type 2
SSU72	0.0099454300685244	2.20521359892642	1.10757951449747	0.46174499585397	0.0480431645453685	Q9NP77	Q9NP77	SSU72_HUMAN	RNA polymerase II subunit A C-terminal domain phosphatase SSU72
SSU72P2;SSU72P4;SSU72P5;SSU72P7	-7.20720360266846	7.20720360266846	0.0	0.867205531394704	1.0	A0A1W2PQ27;A0A1W2PQ64;A0A1W2PQC6;A0A1W2PQD8	A0A1W2PQ27;A0A1W2PQJ5;A0A1W2PQC6;A0A1W2PQD8;A0A1W2PQ64	A0A1W2PQ27_HUMAN;A0A1W2PQ64_HUMAN;A0A1W2PQC6_HUMAN;A0A1W2PQD8_HUMAN	RNA polymerase II subunit A C-terminal domain phosphatase SSU72
ST13	0.613370107468857	1.65838892166735	1.1358795145681	0.0105045578534518	6.88493908022933e-05	P50502	P50502;Q8IZP2;F6VDH7;H7C3I1;Q3KNR6	F10A1_HUMAN	Hsc70-interacting protein
ST18	15.3780581514419	16.5833586994889	15.9807084254654	1.17751939986856e-14	4.71170613647962e-43	O60284	O60284;E5RHS3	ST18_HUMAN	Suppression of tumorigenicity 18 protein
ST3GAL2	-1.49022908480106	0.6565381137961	-0.416845485502478	0.785713574509427	0.43840091383887	Q16842	Q16842	SIA4B_HUMAN	"""CMP-N-acetylneuraminate-beta-galactosamide-alpha-2,3-sialyltransferase 2"""
ST3GAL6	-3.03921560135161	2.72437463021248	-0.157420485569563	0.8592605404704	0.912923897970267	Q9Y274	Q9Y274;C9JWJ3;C9J0E2;A0A087WXB8;C9IZL6;C9J480	SIA10_HUMAN	"""Type 2 lactosamine alpha-2,3-sialyltransferase"""
ST6GAL1	-12.5283549962403	4.1886195982979	-4.1698676989712	0.748491341670665	0.320546251426542	P15907	P15907	SIAT1_HUMAN	"""Beta-galactoside alpha-2,6-sialyltransferase 1"""
ST6GALNAC5	-2.59393018148584	2.59393018148584	-4.44089209850063e-16	0.867205531394704	1.0	Q9BVH7	Q9BVH7;F2Z2C8	SIA7E_HUMAN	"""Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5"""
ST7	-1.09937088627529	0.660729914972137	-0.219320485651579	0.822470657786715	0.618318061373645	B7Z4L1;B7Z4U3;E7EPD9;E7EPW5;E9PCV1;G3XAH9;H7BXS2	E9PCV1;B7Z4U3;E7EPD9;H7BXS2;G3XAH9;B7Z4L1;E7EPW5	B7Z4L1_HUMAN;B7Z4U3_HUMAN;E7EPD9_HUMAN;E7EPW5_HUMAN;E9PCV1_HUMAN;G3XAH9_HUMAN;H7BXS2_HUMAN	"""Suppression of tumorigenicity 7, isoform CRA_d"""
ST7	-1.37299411210868	0.868203141082246	-0.252395485513219	0.827832666080318	0.652418899184985	Q9NRC1	Q9NRC1;E9PCV1;B7Z4U3;E7EPD9;E7ENZ9;H7BXS2;G3XAH9;B7Z4L1;C9JU30;E7EPW5	ST7_HUMAN	Suppressor of tumorigenicity 7 protein
ST8SIA3	-0.112611082624349	8.36026394204336	4.1238264297095	0.487299593676132	0.0561437064406175	O43173	O43173	SIA8C_HUMAN	"""Sia-alpha-2,3-Gal-beta-1,4-GlcNAc-R:alpha 2,8-sialyltransferase"""
STAG1	-0.41185170646844	0.318260735086597	-0.0467954856909216	0.847044175008176	0.797540033937582	Q8WVM7	Q8N3U4;Q8WVM7	STAG1_HUMAN	Cohesin subunit SA-1
STAG2	-0.812452529511817	-0.0758884419323346	-0.444170485722076	0.317817661240113	0.0191669185955376	Q8N3U4	Q8N3U4	STAG2_HUMAN	Cohesin subunit SA-2
STAM	-0.346448062101278	1.01975709139683	0.336654514647776	0.750734980901419	0.326384134981414	Q92783	Q92783	STAM1_HUMAN	Signal transducing adapter molecule 1
STAM2	-3.19733738785706	3.19733738785707	4.44089209850063e-16	0.867205531394704	1.0	O75886	O75886	STAM2_HUMAN	Signal transducing adapter molecule 2
STAMBP	-0.65721798221975	-0.0358729889316987	-0.346545485575724	0.383722504254449	0.0295954590145517	O95630	O95630;F5H5B9;C9JK83;C9JEK5;C9JZ93	STABP_HUMAN	STAM-binding protein
STAMBPL1	-4.88265960553482	3.57791863468389	-0.652370485425465	0.842259961002045	0.757649736191016	Q96FJ0	Q96FJ0	STALP_HUMAN	AMSH-like protease
STAP2	-1.91042482340617	11.0428276829483	4.56620142977108	0.655842513966922	0.162600331818078	Q9UGK3	Q9UGK3	STAP2_HUMAN	Signal-transducing adaptor protein 2
STARD10	0.413231679697151	2.50697734904434	1.46010451437074	0.194743264958661	0.0073004686289983	Q9Y365	Q9Y365;F5GY11;F5H5A8;F5GY07;F5H8G1;F5H0V7;F5GWK5;F5H1Z6;F5H3G8;F5H8H3	STA10_HUMAN	START domain-containing protein 10
STARD13	-0.69131133573684	1.02925716264435	0.168972913453754	0.833939936202281	0.694406903422726	Q9Y3M8	Q9Y3M8;H3BRG5	STA13_HUMAN	StAR-related lipid transfer protein 13
STARD3	-6.78101804447987	6.76446338255767	-0.0082773309610999	0.867037412269301	0.998047821379594	Q14849	Q14849;J3QLM1	STAR3_HUMAN	StAR-related lipid transfer protein 3
STARD3NL	-0.891064016440667	0.328623045457307	-0.28122048549168	0.762090130338523	0.358145978076658	O95772	O95772;C9JPX5;C9JKL2	STR3N_HUMAN	STARD3 N-terminal-like protein
STARD4	-3.56907285738131	3.0304569665029	-0.269307945439202	0.854991935129132	0.870231739990661	Q96DR4	Q96DR4	STAR4_HUMAN	StAR-related lipid transfer protein 4
STARD5	10.9792102840248	18.4444458996672	14.711828091846	9.68817494747192e-08	3.68778418583209e-10	Q9NSY2	Q9NSY2	STAR5_HUMAN	StAR-related lipid transfer protein 5
STARD7	-0.668132346155853	-0.0851086249352925	-0.376620485545573	0.258531002025026	0.0124724388445539	Q9NQZ5	Q9NQZ5	STAR7_HUMAN	"""StAR-related lipid transfer protein 7, mitochondrial"""
STAT1	-0.671849803196138	0.19365883207763	-0.239095485559254	0.727469713136465	0.271870903333214	P42224	P42224;A0A669KB75;A0A669KB52;E7EPD2;A0A669KBI6;J3KPM9;A0A669KB53;A0A669KBA4;A0A669KB56;A0A669KB68	STAT1_HUMAN	Signal transducer and activator of transcription 1-alpha/beta
STAT2	-1.07043080844823	0.336739837934827	-0.3668454852567	0.739912988284646	0.299430725483451	P52630	P52630;A0A494C164	STAT2_HUMAN	Signal transducer and activator of transcription 2
STAT3	-0.220383979811133	0.637343008882285	0.208479514535576	0.753195632280433	0.332946087136668	P40763	P40763;G8JLH9	STAT3_HUMAN	Signal transducer and activator of transcription 3
STAT5B	-1.61471888046718	1.40352790943503	-0.105595485516073	0.856862589214122	0.888609054182643	P51692	P42229;P51692;K7EK35;K7EIF9	STA5B_HUMAN	Signal transducer and activator of transcription 5B
STAT6	-1.60213772165347	0.215596751404676	-0.693270485124398	0.623945732330498	0.131536652925958	P42226	P42226;H0YJH6;A0A494C0T4;A0A1W2PNW1	STAT6_HUMAN	Signal transducer and activator of transcription 6
STAU1	-0.44396934478094	0.397378373799641	-0.0232954854906495	0.859144983025963	0.911732185623133	O95793	O95793;A0A087X1A5;Q5JW30;Q5JW28	STAU1_HUMAN	Double-stranded RNA-binding protein Staufen homolog 1
STAU1	-0.282596817262779	0.947355846223972	0.332379514480596	0.732362190954584	0.282303150979721	Q5JW28	Q5JW28	Q5JW28_HUMAN	Double-stranded RNA-binding protein Staufen homolog 1 (Fragment)
STAU2	0.321002119518917	1.57680690953138	0.948904514525147	0.134744479821038	0.0038741891379347	Q9NUL3	Q9NUL3;E5RJ67;E7EVJ4;E5RJN7;E7EVI1;E7EPX0	STAU2_HUMAN	Double-stranded RNA-binding protein Staufen homolog 2
STBD1	-2.09930356935164	5.12596259823758	1.51332951444297	0.776199463758602	0.403485843605552	O95210	O95210	STBD1_HUMAN	Starch-binding domain-containing protein 1
STC2	-2.26660087311116	2.26660087311116	2.2204460492503099e-16	0.867205531394704	1.0	O76061	O76061;H0YB13	STC2_HUMAN	Stanniocalcin-2
STEAP3	-5.03851161478189	5.44907805532974	0.205283220273927	0.86160348088838	0.937534115020542	Q658P3	Q658P3;B8ZZX6	STEA3_HUMAN	Metalloreductase STEAP3
STIL	-4.77509038503274	5.14252127069089	0.183715442829072	0.861915560647841	0.940877663414399	Q15468	Q15468;E9PSF2;Q5T0C7;A0A0A0MR87;H0Y702	STIL_HUMAN	SCL-interrupting locus protein
STIM1	0.343619389679982	1.55084794685066	0.947233668265323	0.111824398581545	0.0027978233372491	Q13586	Q13586;E9PNJ4;H0YDB2;G0XQ39	STIM1_HUMAN	Stromal interaction molecule 1
STIM2	-0.383205904565612	0.311914932707706	-0.0356454859289528	0.851511696148507	0.837360249141263	Q9P246	Q9P246;H7C5K2;H7C5C6;H0Y860;H7C5A5;A0A1X7SBY3	STIM2_HUMAN	Stromal interaction molecule 2
STIMATE	-2.91966685169447	2.91966685169446	-8.881784197001249e-16	0.867205531394704	1.0	Q86TL2	Q86TL2;A8MSY1	STIMA_HUMAN	Store-operated calcium entry regulator STIMATE
STING1	-3.94582668647588	2.84863571593145	-0.548595485272216	0.840877574040211	0.746621907309055	Q86WV6	Q86WV6;A0A494C0T1;A0A494C0W5;A0A494C1N5;J3QTB1	STING_HUMAN	Stimulator of interferon genes protein
STIP1	0.111813597227275	1.00654543224323	0.559179514735252	0.28699051342861	0.0154222139939146	P31948	P31948;F5H783;F5GXD8	STIP1_HUMAN	Stress-induced-phosphoprotein 1
STK10	-1.91013627200519	4.47009530107957	1.27997951453719	0.781769599742122	0.423460926736375	O94804	O94804;H0YB71	STK10_HUMAN	Serine/threonine-protein kinase 10
STK11	-1.03558222141932	8.85347595599728	3.90894686728898	0.607679176196387	0.118390655516887	Q15831	Q15831;K7EP59	STK11_HUMAN	Serine/threonine-protein kinase STK11
STK11IP	-1.07048764174259	-0.114203328867212	-0.5923454853049	0.294686168398778	0.0163000594527813	Q8N1F8	Q8N1F8	S11IP_HUMAN	Serine/threonine-protein kinase 11-interacting protein
STK19	-1.51660882698827	0.146387797073826	-0.685110514957223	0.587353510073456	0.104018961350088	P49842	P49842;A0A140T8X5;B7ZLI8;A0A140TA37	STK19_HUMAN	Serine/threonine-protein kinase 19
STK24	0.261550598596937	0.868358430862319	0.564954514729628	0.0393639475555381	0.0004959963323984	Q9Y6E0	Q9Y6E0;Q5JV98;B4DR80	STK24_HUMAN	Serine/threonine-protein kinase 24
STK25	-1.93613485677743	0.536550446617986	-0.699792205079724	0.721840353717074	0.260466904817673	O00506	O00506;E7EM58;C9JN58;C9JFA1	STK25_HUMAN	Serine/threonine-protein kinase 25
STK26	-0.424557989547819	0.688117018648417	0.131779514550299	0.825263233465029	0.635771274004163	Q9P289	Q9P289;Q8NBY1;B4E0Y9	STK26_HUMAN	Serine/threonine-protein kinase 26
STK3	-3.10842535651394	3.3723843855695	0.131979514527778	0.861367506464225	0.935016279516045	Q13188	Q13188;A0A087WZ06	STK3_HUMAN	Serine/threonine-protein kinase 3
STK32C	-3.8156923931978	2.73125142240203	-0.542220485397884	0.840077582289584	0.740338082745071	Q86UX6	Q86UX6	ST32C_HUMAN	Serine/threonine-protein kinase 32C
STK35	-1.19408945215465	-0.0523015190019561	-0.623195485578304	0.401301668756544	0.0330726153244133	Q8TDR2	Q8TDR2;A0A0C4DGC9	STK35_HUMAN	Serine/threonine-protein kinase 35
STK36	-1.17084926967536	10.5039430039365	4.66654686713058	0.602364723756294	0.114427048324095	Q9NRP7	Q9NRP7	STK36_HUMAN	Serine/threonine-protein kinase 36
STK38	-0.452060471377295	0.317269499916848	-0.0673954857302235	0.83821113357178	0.725950330569472	Q15208	Q15208	STK38_HUMAN	Serine/threonine-protein kinase 38
STK38L	-0.130200312061438	0.564459341289987	0.217129514614275	0.695608868714475	0.214622785733961	Q9Y2H1	Q9Y2H1;F5H0V1;F5H277;F5H5E6;F5H7Z3;F5GY51	ST38L_HUMAN	Serine/threonine-protein kinase 38-like
STK39	-0.653077547420852	0.698036576294984	0.022479514437066	0.862472974719434	0.946888648221677	Q9UEW8	Q9UEW8	STK39_HUMAN	STE20/SPS1-related proline-alanine-rich protein kinase
STK4	-0.700159391315687	0.200218420076986	-0.24997048561935	0.726331632655608	0.269514943626149	Q13043	Q13043;A0A087WVN8	STK4_HUMAN	Serine/threonine-protein kinase 4
